1.04,,1.94E-37,72.23016363,27.76983637,,9.51E-21,36.30873964,13.69126036,,1.94E-37,72.23016363,27.76983637,,5.03E-38,71.74423976,28.25576024
1.06,,4.28E-38,71.75493611,28.24506389,,4.01E-21,36.06985174,13.93014826,,4.28E-38,71.75493611,28.24506389,,1.12E-38,71.2722093,28.7277907
1.08,,9.51E-39,71.28283528,28.71716472,,1.70E-21,35.83253556,14.16746444,,9.51E-39,71.28283528,28.71716472,,2.51E-39,70.8032845,29.1967155
1.1,,2.14E-39,70.81384057,29.18615943,,7.25E-22,35.59678077,14.40321923,,2.14E-39,70.81384057,29.18615943,,5.68E-40,70.33744491,29.66255509
1.12,,4.85E-40,70.34793153,29.65206847,,3.11E-22,35.36257709,14.63742291,,4.85E-40,70.34793153,29.65206847,,1.30E-40,69.87467025,30.12532975
1.14,,1.11E-40,69.88508787,30.11491213,,1.34E-22,35.12991433,14.87008567,,1.11E-40,69.88508787,30.11491213,,3.01E-41,69.41494034,30.58505966
1.16,,2.58E-41,69.42528943,30.57471057,,5.82E-23,34.89878233,15.10121767,,2.58E-41,69.42528943,30.57471057,,7.03E-42,68.95823516,31.04176484
1.18,,6.02E-42,68.96851615,31.03148385,,2.54E-23,34.66917103,15.33082897,,6.02E-42,68.96851615,31.03148385,,1.66E-42,68.5045348,31.4954652
1.2,,1.42E-42,68.51474815,31.48525185,,1.11E-23,34.44107042,15.55892958,,1.42E-42,68.51474815,31.48525185,,3.95E-43,68.0538195,31.9461805
1.22,,3.40E-43,68.06396565,31.93603435,,4.91E-24,34.21447057,15.78552943,,3.40E-43,68.06396565,31.93603435,,9.50E-44,67.60606961,32.39393039
1.24,,8.18E-44,67.616149,32.383851,,2.18E-24,33.98936159,16.01063841,,8.18E-44,67.616149,32.383851,,2.31E-44,67.16126562,32.83873438
1.26,,1.99E-44,67.1712787,32.8287213,,9.71E-25,33.76573369,16.23426631,,1.99E-44,67.1712787,32.8287213,,5.67E-45,66.71938815,33.28061185
1.28,,4.89E-45,66.72933535,33.27066465,,4.35E-25,33.54357711,16.45642289,,4.89E-45,66.72933535,33.27066465,,1.40E-45,66.28041795,33.71958205
1.3,,1.21E-45,66.29029971,33.70970029,,1.96E-25,33.32288218,16.67711782,,1.21E-45,66.29029971,33.70970029,,3.51E-46,65.84433589,34.15566411
1.32,,3.04E-46,65.85415263,34.14584737,,8.89E-26,33.10363928,16.89636072,,3.04E-46,65.85415263,34.14584737,,8.86E-47,65.41112297,34.58887703
1.34,,7.68E-47,65.42087512,34.57912488,,4.05E-26,32.88583885,17.11416115,,7.68E-47,65.42087512,34.57912488,,2.26E-47,64.9807603,35.0192397
1.36,,1.96E-47,64.99044829,35.00955171,,1.86E-26,32.66947141,17.33052859,,1.96E-47,64.99044829,35.00955171,,5.80E-48,64.55322914,35.44677086
1.38,,5.04E-48,64.56285339,35.43714661,,8.54E-27,32.45452753,17.54547247,,5.04E-48,64.56285339,35.43714661,,1.51E-48,64.12851086,35.87148914
1.4,,1.31E-48,64.13807178,35.86192822,,3.95E-27,32.24099783,17.75900217,,1.31E-48,64.13807178,35.86192822,,3.95E-49,63.70658695,36.29341305
1.42,,3.44E-49,63.71608497,36.28391503,,1.84E-27,32.02887303,17.97112697,,3.44E-49,63.71608497,36.28391503,,1.04E-49,63.28743902,36.71256098
1.44,,9.10E-50,63.29687455,36.70312545,,8.60E-28,31.81814387,18.18185613,,9.10E-50,63.29687455,36.70312545,,2.78E-50,62.87104881,37.12895119
